Name,Selectivity
MTW_0,0.6961853855512204
MTW_1,0.6587145322937021
MWF,0.6020551200214477
MWW_0,0.6835077549873048
MWW_1,0.688436662109853
NAT_0,0.7929502953565665
NES_0,0.6978145115148606
NES_1,0.663923216751401
NPT_0,0.504000522564319
OBW_0,0.5074880146246149
OFF_0,0.537711946228776
OFF_1,0.5689227860917652
OFF_2,0.5382049264987703
OKO_0,0.646238601921038
OKO_1,0.644909874207195
OSI_0,0.8233121745765669
OSI_1,0.6914662774880694
OSO_0,0.6793301126489372
OSO_1,0.6706193584045319
OWE_0,0.4907212198057632
PAU_0,0.6446959976010056
PAU_1,0.6058042258748043
PCR_0,0.5104037917368794
PCR_1,0.5408656986741383
PHI_0,0.5538506745305741
PHI_1,0.4883103895956974
PHI_2,0.46412071072420236
PON_0,0.5208031342153432
PON_1,0.6594863839674479
POR,0.47855480409766066
POS,0.6595751811080456
PSI,0.5227481041429534
PUN_0,0.5397237228818085
PWN,0.7039097690694688
PWO,0.7472786959230686
PWW,0.6367826255214601
RHO_0,0.6931635158102402
RHO_1,0.7074381021038999
RON_0,0.7139971583962197
RRO_0,1.0156003540878835
RSN_0,0.7611591730767998
RTE_0,0.632792566837831
RTE_1,0.6362709530418726
RTH_0,0.8347180358370165
RTH_1,0.8452412845600169
RWY_0,0.5697695116281847
SAF_0,0.6614335294685009
SAF_1,0.6673777618229683
SAO_0,0.7183749643070442
SAO_1,0.7086282381716532
SAS_0,0.7565348263954526
SAS_1,0.7707517127742335
SAT_0,0.5372492213098327
SAT_1,0.5168243311493607
SAV_0,0.6929215144444202
SBE_0,0.6627491121721742
SBS_0,0.6843887872254344
SBT_0,0.6882172716974604
SEW_0,0.7263396688359812
SEW_1,0.6525878269164733
SFE_0,0.6749596100272266
SFE_1,0.6625453916348114
SFF_0,0.8109212609642888
SFF_1,0.7999697041692428
SFG_0,0.6249849456991298
SFG_1,0.6523672238710511
SFH_0,0.6931072103507557
SFH_1,0.70225411354848
SFN_0,0.7183533139469545
SFN_1,0.7266961788444433
SFO_0,0.7177809597459479
SFS_0,0.6759399617421786
SFS_1,0.6821482654116394
SFW_0,0.6347097911737496
SFW_1,0.6275712934684993
SIV_0,0.5012221158670489
SOF_0,0.7106441348365787
SOR,0.602491940387768
SOS_0,0.6812541920047447
SOV,0.6551166109799603
SSF_0,0.6851526167629657
SSF_1,0.6787391846126063
SSY_0,0.6789293057197144
SSY_1,0.6436448248248487
STF_0,0.7867309098934636
STF_1,0.7915193448984987
STI_0,0.5644710193775949
STI_1,0.545595593543046
STI_2,0.5522181589261455
STI_3,0.5553298667310129
STO_0,0.682382822767215
STO_1,0.6797618769442049
STT_0,0.6937736259121553
STT_1,0.6729609101308454
STW_0,0.6746339162681146
SVR_0,0.5982416683961479
SVR_1,0.5972806368462377
SWY,0.5638372028855255
SZR_0,0.7111319128702708
SZR_1,0.7271915090998192
TER_0,0.6130237416473409
TER_1,0.6170171137982078
THO_0,0.4647279215215006
TON_0,0.6140110204137293
TON_1,0.699236486923672
TSC_0,0.6865180083675291
TSC_1,0.6158520968774861
TUN_0,0.6446643950985012
TUN_1,0.6424918233013205
UEI_0,0.4697571222374487
UFI_0,0.6329309342100874
UFI_1,0.6331264680345836
UOS_0,0.624011223547363
UOV,0.661957930676097
USI_0,0.6612121710649159
UTL_0,0.6950319183721015
UWY_0,0.6606652489186274
VET_0,0.5940132153249358
VET_1,0.6587953196091271
VFI_0,0.6252425271899542
VFI_1,0.6364146108556551
VNI_0,0.6350620449926594
VSV_0,1.1072242424589231
WEI_0,1.5612799468178924
WEN_0,0.5908875276513192
YFI,0.642613182941093
YUG_0,0.7312971327097482
ZON_0,0.3864961168467106
ZON_1,0.4047336704162385
